institution_id,institution_id,person_id,project_count
10400.0,10400.0,1823269,8
10400.0,10400.0,1067753,9
10400.0,10400.0,1244732,9
10401.0,10401.0,261180972,1
10401.0,10401.0,277914602,1
10401.0,10401.0,287331648,1
10401.0,10401.0,261851300,1
10401.0,10401.0,1343366,1
10401.0,10401.0,22239668,2
10401.0,10401.0,275500883,2
10401.0,10401.0,1638063,2
10401.0,10401.0,1638052,2
10401.0,10401.0,159419969,3
10403.0,10403.0,1018554,3
10403.0,10403.0,21582503,3
10403.0,10403.0,1230854,3
10403.0,10403.0,1795610,3
10403.0,10403.0,1067630,3
10403.0,10403.0,1450034,4
10403.0,10403.0,1627509,5
10403.0,10403.0,1398143,6
10403.0,10403.0,1661651,7
10403.0,10403.0,1605989,8
10404.0,10404.0,1811940,1
10404.0,10404.0,33790243,1
10404.0,10404.0,364857520,1
10404.0,10404.0,364775434,1
10404.0,10404.0,267001654,1
10404.0,10404.0,73295510,1
10404.0,10404.0,1457286,2
10404.0,10404.0,1435616,2
10404.0,10404.0,1101630,2
10404.0,10404.0,1496730,4
10406.0,10406.0,328548445,1
10406.0,10406.0,281741193,1
10406.0,10406.0,112782408,1
10407.0,10407.0,215688811,1
10407.0,10407.0,214253198,1
10407.0,10407.0,36126306,1
10407.0,10407.0,1693254,1
10407.0,10407.0,1384645,2
10407.0,10407.0,1344222,3
10407.0,10407.0,1201247,3
10407.0,10407.0,187275992,4
10407.0,10407.0,1446782,4
10407.0,10407.0,1368220,5
10408.0,10408.0,58037277,1
10408.0,10408.0,1037698,1
10408.0,10408.0,1431076,2
10408.0,10408.0,1090104,3
10411.0,10411.0,254937435,1
10411.0,10411.0,1180613,1
10411.0,10411.0,31927146,3
10411.0,10411.0,31599910,5
10412.0,10412.0,1764921,1
10412.0,10412.0,1742704,1
10412.0,10412.0,1611601,1
10413.0,10413.0,226413447,1
10413.0,10413.0,208212947,1
10413.0,10413.0,79521431,1
10413.0,10413.0,9618702,1
10413.0,10413.0,1825181,1
10413.0,10413.0,1457370,1
10413.0,10413.0,1683841,2
10413.0,10413.0,1346001,3
10413.0,10413.0,1312110,3
10414.0,10414.0,283360910,1
10414.0,10414.0,1817955,3
10414.0,10414.0,1653144,3
10414.0,10414.0,1401162,3
10414.0,10414.0,1569583,4
10414.0,10414.0,1568990,4
10414.0,10414.0,1567340,5
10414.0,10414.0,1433619,6
10414.0,10414.0,133713340,7
10414.0,10414.0,65697282,9
10416.0,10416.0,1783326,3
10416.0,10416.0,1870347,4
10416.0,10416.0,1367302,4
10416.0,10416.0,1032271,4
10416.0,10416.0,5646,4
10416.0,10416.0,1773759,5
10416.0,10416.0,1077519,5
10416.0,10416.0,49168647,7
10416.0,10416.0,1045840,12
10416.0,10416.0,1598502,22
10418.0,10418.0,1882472,2
10418.0,10418.0,1596858,2
10418.0,10418.0,999722,2
10418.0,10418.0,166566278,3
10418.0,10418.0,49886094,3
10418.0,10418.0,46753193,4
10418.0,10418.0,169248915,4
10418.0,10418.0,1849635,6
10418.0,10418.0,1088197,9
10418.0,10418.0,1225622,16
10420.0,10420.0,1383870,8
10420.0,10420.0,1458949,8
10420.0,10420.0,1003884,10
10420.0,10420.0,1096671,10
10420.0,10420.0,1600363,10
10420.0,10420.0,1005661,11
10420.0,10420.0,1349945,11
10420.0,10420.0,1331820,12
10420.0,10420.0,993981,15
10420.0,10420.0,1129408,21
10421.0,10421.0,1727436,1
10421.0,10421.0,1407916,1
10421.0,10421.0,1228739,1
10421.0,10421.0,192264390,1
10421.0,10421.0,219318657,1
10421.0,10421.0,215771975,2
10421.0,10421.0,235078928,2
10421.0,10421.0,45258225,3
10421.0,10421.0,1506445,3
10422.0,10422.0,1001170,4
10422.0,10422.0,1561993,5
10422.0,10422.0,1259828,5
10422.0,10422.0,1005783,5
10422.0,10422.0,1869530,5
10422.0,10422.0,1874613,7
10422.0,10422.0,1507272,9
10422.0,10422.0,1120745,16
10422.0,10422.0,1208730,17
10422.0,10422.0,1456442,25
10423.0,10423.0,1349281,2
10423.0,10423.0,1823419,2
10423.0,10423.0,1596209,2
10423.0,10423.0,1669870,2
10423.0,10423.0,1368430,2
10423.0,10423.0,29119350,3
10423.0,10423.0,1074655,3
10423.0,10423.0,1801180,4
10423.0,10423.0,1374966,5
10423.0,10423.0,990782,27
10426.0,10426.0,1050599,12
10426.0,10426.0,1101976,12
10426.0,10426.0,1399708,12
10426.0,10426.0,1590729,13
10426.0,10426.0,22545187,13
10426.0,10426.0,1397054,14
10426.0,10426.0,1663548,14
10426.0,10426.0,1134390,15
10426.0,10426.0,1108143,16
10426.0,10426.0,1311996,18
10427.0,10427.0,1630862,12
10427.0,10427.0,1285091,12
10427.0,10427.0,1246011,13
10427.0,10427.0,1624873,16
10427.0,10427.0,1497318,16
10427.0,10427.0,1504364,16
10427.0,10427.0,1754051,19
10427.0,10427.0,1719943,19
10427.0,10427.0,1205581,23
10427.0,10427.0,1294559,24
10429.0,10429.0,1169920,10
10429.0,10429.0,1818765,11
10429.0,10429.0,1652115,11
10429.0,10429.0,1379524,12
10429.0,10429.0,1751358,14
10429.0,10429.0,261872,15
10429.0,10429.0,1302095,15
10429.0,10429.0,461783,17
10429.0,10429.0,1371838,25
10429.0,10429.0,1246648,29
10431.0,10431.0,1464581,1
10431.0,10431.0,1016670,2
10431.0,10431.0,69096991,2
10431.0,10431.0,1021621,2
10431.0,10431.0,1844624,3
10431.0,10431.0,65594954,3
10431.0,10431.0,1314031,4
10431.0,10431.0,1025390,4
10431.0,10431.0,2045253,5
10431.0,10431.0,1448238,5
10439.0,10439.0,1394216,1
10439.0,10439.0,262543051,1
10439.0,10439.0,225877943,1
10439.0,10439.0,1625384,1
10439.0,10439.0,221225174,1
10439.0,10439.0,1755376,2
10439.0,10439.0,1568585,11
10441.0,10441.0,1407300,3
10441.0,10441.0,1850269,4
10441.0,10441.0,1862020,5
10441.0,10441.0,1447971,5
10441.0,10441.0,1632565,5
10441.0,10441.0,1749136,6
10441.0,10441.0,1155005,7
10441.0,10441.0,1625760,8
10441.0,10441.0,1480865,9
10441.0,10441.0,5688,12
10442.0,10442.0,1398698,1
10442.0,10442.0,1760603,2
10442.0,10442.0,1674934,2
10442.0,10442.0,1445670,2
10445.0,10445.0,1407107,4
10445.0,10445.0,987543,4
10445.0,10445.0,1827656,4
10445.0,10445.0,1348365,5
10445.0,10445.0,1439608,5
10445.0,10445.0,1697219,5
10445.0,10445.0,1713166,5
10445.0,10445.0,1352984,7
10445.0,10445.0,1566042,8
10445.0,10445.0,150385997,9
10447.0,10447.0,326917584,1
10447.0,10447.0,270393248,1
10447.0,10447.0,1607465,1
10447.0,10447.0,1812274,1
10447.0,10447.0,118804344,1
10447.0,10447.0,1338624,2
10447.0,10447.0,1487004,2
10447.0,10447.0,30842650,2
10448.0,10448.0,1010541,1
10448.0,10448.0,1299146,1
10448.0,10448.0,1542698,1
10448.0,10448.0,1679999,1
10448.0,10448.0,1177218,4
10448.0,10448.0,1052294,5
10448.0,10448.0,1756455,12
10460.0,10460.0,1293813,1
10460.0,10460.0,1686191,1
10460.0,10460.0,1573731,3
10464.0,10464.0,990580,1
10464.0,10464.0,1683669,1
10464.0,10464.0,125726434,1
10464.0,10464.0,147846696,1
10464.0,10464.0,2022715,2
10464.0,10464.0,1048626,7
10465.0,10465.0,1680491,3
10465.0,10465.0,18573197,4
10465.0,10465.0,1067869,4
10465.0,10465.0,1424465,4
10465.0,10465.0,1394781,6
10465.0,10465.0,1062379,6
10465.0,10465.0,1718282,6
10465.0,10465.0,1629135,8
10465.0,10465.0,1628245,9
10465.0,10465.0,1842108,9
10466.0,10466.0,1036262,1
10466.0,10466.0,1744559,1
10466.0,10466.0,59082305,2
10466.0,10466.0,1323242,2
10466.0,10466.0,1650889,3
10466.0,10466.0,1531167,3
10466.0,10466.0,1486418,3
10466.0,10466.0,12469511,4
10466.0,10466.0,1087800,5
10466.0,10466.0,1421899,5
10468.0,10468.0,1230568,3
10469.0,10469.0,59880930,1
10469.0,10469.0,200136101,1
10469.0,10469.0,1634670,2
10469.0,10469.0,1675263,2
10469.0,10469.0,1772953,2
10473.0,10473.0,67581147,1
10473.0,10473.0,92054943,1
10473.0,10473.0,1759468,1
10473.0,10473.0,1711174,2
10473.0,10473.0,171335613,2
10473.0,10473.0,67520347,2
10473.0,10473.0,1399627,3
10473.0,10473.0,19943613,3
10473.0,10473.0,1457751,5
10473.0,10473.0,1163223,12
10483.0,10483.0,1271344,10
10483.0,10483.0,1356190,10
10483.0,10483.0,1087765,10
10483.0,10483.0,1350051,10
10483.0,10483.0,1287050,12
10483.0,10483.0,1576801,16
10483.0,10483.0,1271062,17
10483.0,10483.0,1090970,17
10483.0,10483.0,1315532,20
10483.0,10483.0,1100235,26
10485.0,10485.0,1036121,9
10485.0,10485.0,1674814,10
10485.0,10485.0,1762379,10
10485.0,10485.0,1463619,11
10485.0,10485.0,1278341,11
10485.0,10485.0,1248143,12
10485.0,10485.0,1025075,12
10485.0,10485.0,1625604,12
10485.0,10485.0,1610757,16
10485.0,10485.0,1368600,19
10489.0,10489.0,328810213,1
10489.0,10489.0,251207879,1
10489.0,10489.0,1406384,9
10491.0,10491.0,232735185,1
10491.0,10491.0,1831750,1
10491.0,10491.0,167613219,2
10491.0,10491.0,55068628,3
10491.0,10491.0,1010046,4
10491.0,10491.0,1319014,4
10491.0,10491.0,1415045,4
10491.0,10491.0,1382720,5
10491.0,10491.0,1114973,5
10491.0,10491.0,1354879,10
10492.0,10492.0,240795110,1
10492.0,10492.0,215966062,1
10492.0,10492.0,43966976,1
10492.0,10492.0,166587453,1
10492.0,10492.0,1181859,1
10492.0,10492.0,1139300,2
10492.0,10492.0,1757808,2
10492.0,10492.0,88943473,3
10492.0,10492.0,1715949,5
10492.0,10492.0,1231530,7
10493.0,10493.0,1870367,2
10494.0,10494.0,1661304,1
10494.0,10494.0,1625218,1
10494.0,10494.0,1090656,1
10494.0,10494.0,79316395,2
10497.0,10497.0,164676715,1
10497.0,10497.0,161498772,1
10497.0,10497.0,277730637,1
10497.0,10497.0,52138265,2
10497.0,10497.0,13124270,2
10497.0,10497.0,1671335,2
10497.0,10497.0,1315122,2
10497.0,10497.0,1384183,3
10497.0,10497.0,1757833,6
10497.0,10497.0,1185678,9
10499.0,10499.0,1464605,6
10499.0,10499.0,1659323,7
10499.0,10499.0,44109973,8
10499.0,10499.0,1214558,10
10499.0,10499.0,1398239,10
10499.0,10499.0,1407997,10
10499.0,10499.0,1461104,11
10499.0,10499.0,1787266,12
10499.0,10499.0,1673622,13
10499.0,10499.0,1383415,15
10501.0,10501.0,269663062,1
10501.0,10501.0,167681589,1
10501.0,10501.0,29243956,1
10501.0,10501.0,1380912,1
10501.0,10501.0,1260218,1
10501.0,10501.0,1845784,2
10501.0,10501.0,237911568,2
10501.0,10501.0,1641994,2
10501.0,10501.0,1500149,2
10501.0,10501.0,1668411,7
10503.0,10503.0,1250148,2
10503.0,10503.0,272040777,2
10503.0,10503.0,1672758,2
10503.0,10503.0,1827729,3
10503.0,10503.0,1779389,3
10503.0,10503.0,1609333,3
10503.0,10503.0,2025136,3
10503.0,10503.0,135433272,5
10503.0,10503.0,1681553,8
10503.0,10503.0,1156436,20
10506.0,10506.0,1404975,1
10506.0,10506.0,1203272,2
10506.0,10506.0,1362479,2
10506.0,10506.0,1505565,2
10506.0,10506.0,1136295,3
10506.0,10506.0,1498207,5
10506.0,10506.0,1598480,5
10506.0,10506.0,987748,6
10506.0,10506.0,1811950,6
10506.0,10506.0,81329929,6
10507.0,10507.0,1357964,1
10507.0,10507.0,22792800,1
10507.0,10507.0,1060351,2
10507.0,10507.0,1385440,2
10507.0,10507.0,1695199,3
10507.0,10507.0,1820516,3
10507.0,10507.0,1807334,5
10507.0,10507.0,1730356,6
10507.0,10507.0,1078312,6
10507.0,10507.0,1533792,6
10512.0,10512.0,1758527,3
10512.0,10512.0,1079654,3
10512.0,10512.0,1414366,4
10512.0,10512.0,1795158,5
10512.0,10512.0,1610725,5
10512.0,10512.0,1240686,5
10512.0,10512.0,1372543,6
10512.0,10512.0,1325290,10
10512.0,10512.0,1398275,14
10512.0,10512.0,1590554,14
10514.0,10514.0,36250077,2
10514.0,10514.0,90069214,2
10514.0,10514.0,257391,2
10514.0,10514.0,187439313,2
10514.0,10514.0,1252920,3
10514.0,10514.0,1259691,4
10514.0,10514.0,1780755,4
10514.0,10514.0,23693267,4
10514.0,10514.0,1009095,6
10514.0,10514.0,1114477,6
10518.0,10518.0,1395768,10
10518.0,10518.0,1361030,11
10518.0,10518.0,1583990,11
10518.0,10518.0,1450388,11
10518.0,10518.0,1782761,11
10518.0,10518.0,1637779,12
10518.0,10518.0,5291,13
10518.0,10518.0,1742221,14
10518.0,10518.0,1136861,17
10518.0,10518.0,1366183,23
10520.0,10520.0,1177021,9
10520.0,10520.0,1823119,9
10520.0,10520.0,1832480,9
10520.0,10520.0,143423432,9
10520.0,10520.0,1229955,10
10520.0,10520.0,1289655,13
10520.0,10520.0,12469541,14
10520.0,10520.0,76592137,14
10520.0,10520.0,30882106,19
10520.0,10520.0,1201400,21
10524.0,10524.0,1634696,1
10524.0,10524.0,1825781,2
10524.0,10524.0,1597692,2
10524.0,10524.0,1868466,2
10524.0,10524.0,63649401,3
10524.0,10524.0,114257840,3
10524.0,10524.0,1594085,4
10524.0,10524.0,1844894,6
10524.0,10524.0,1029844,7
10524.0,10524.0,1591110,7
10525.0,10525.0,1432147,1
10525.0,10525.0,79131968,2
10525.0,10525.0,1569223,2
10525.0,10525.0,199700251,3
10525.0,10525.0,223429191,4
10525.0,10525.0,1817800,4
10525.0,10525.0,6617,4
10525.0,10525.0,1291033,7
10525.0,10525.0,1455344,10
10525.0,10525.0,1700400,11
10528.0,10528.0,1813672,2
10528.0,10528.0,1855162,2
10528.0,10528.0,1400100,2
10528.0,10528.0,120053385,3
10528.0,10528.0,1430390,3
10528.0,10528.0,1788083,4
10528.0,10528.0,1473043,5
10528.0,10528.0,1573598,5
10528.0,10528.0,1439430,6
10528.0,10528.0,1435020,11
10529.0,10529.0,1754449,1
10529.0,10529.0,1709645,1
10532.0,10532.0,1758954,1
10532.0,10532.0,1778633,1
10532.0,10532.0,61293589,1
10532.0,10532.0,251940186,1
10532.0,10532.0,231804881,1
10532.0,10532.0,210154305,2
10532.0,10532.0,150365600,2
10532.0,10532.0,1437506,2
10532.0,10532.0,1818563,2
10532.0,10532.0,1687739,5
10536.0,10536.0,1703249,1
10538.0,10538.0,1833084,2
10539.0,10539.0,248394568,1
10539.0,10539.0,226559162,1
10539.0,10539.0,1271400,1
10539.0,10539.0,1008676,1
10539.0,10539.0,1497455,2
10539.0,10539.0,1744948,3
10539.0,10539.0,67110057,3
10539.0,10539.0,16686284,4
10539.0,10539.0,1786006,5
10539.0,10539.0,1314991,20
10540.0,10540.0,1100094,1
10540.0,10540.0,1679348,1
10540.0,10540.0,1220985,1
10542.0,10542.0,1776671,1
10542.0,10542.0,246583149,3
10543.0,10543.0,1612369,1
10543.0,10543.0,1714349,1
10543.0,10543.0,1724156,1
10543.0,10543.0,1726161,1
10543.0,10543.0,1867864,1
10543.0,10543.0,83330771,2
10543.0,10543.0,1374060,2
10543.0,10543.0,1406426,3
10543.0,10543.0,1726150,3
10543.0,10543.0,1059304,4
10544.0,10544.0,285922619,1
10544.0,10544.0,248356422,1
10544.0,10544.0,1697659,1
10544.0,10544.0,1795313,6
10547.0,10547.0,289492415,1
10547.0,10547.0,997797,3
10547.0,10547.0,991044,3
10548.0,10548.0,1636966,1
10548.0,10548.0,1761607,1
10548.0,10548.0,1483475,1
10548.0,10548.0,268292444,1
10548.0,10548.0,186901577,1
10548.0,10548.0,59921649,1
10548.0,10548.0,25802790,1
10548.0,10548.0,1869022,1
10548.0,10548.0,19411820,1
10548.0,10548.0,1573982,3
10549.0,10549.0,77514652,1
10549.0,10549.0,1685588,1
10549.0,10549.0,299158199,1
10549.0,10549.0,384683145,1
10549.0,10549.0,86545607,2
10549.0,10549.0,73295554,2
10549.0,10549.0,1127088,2
10549.0,10549.0,1607179,3
10549.0,10549.0,1413918,3
10549.0,10549.0,189797216,3
10552.0,10552.0,99448196,1
10552.0,10552.0,228366657,1
10552.0,10552.0,33892940,1
10552.0,10552.0,1704136,1
10552.0,10552.0,1695919,1
10552.0,10552.0,826934,1
10552.0,10552.0,1857855,2
10557.0,10557.0,23282537,1
10557.0,10557.0,222271130,1
10557.0,10557.0,1692525,1
10557.0,10557.0,1722453,1
10557.0,10557.0,244961348,1
10557.0,10557.0,269259971,1
10557.0,10557.0,133858240,2
10557.0,10557.0,1586614,4
10558.0,10558.0,226166935,1
10558.0,10558.0,16338698,1
10558.0,10558.0,1089037,1
10558.0,10558.0,1770931,2
10558.0,10558.0,1810074,3
10558.0,10558.0,1330529,3
10558.0,10558.0,1764154,4
10558.0,10558.0,1609646,7
10558.0,10558.0,1839676,7
10558.0,10558.0,1809489,13
10559.0,10559.0,1180320,7
10560.0,10560.0,1003423,1
10560.0,10560.0,1032548,1
10561.0,10561.0,317038444,1
10561.0,10561.0,255851329,1
10561.0,10561.0,164660382,2
10561.0,10561.0,206943751,2
10561.0,10561.0,1565812,2
10561.0,10561.0,1131142,2
10561.0,10561.0,167773983,3
10561.0,10561.0,1017739,6
10561.0,10561.0,970118,6
10561.0,10561.0,1602988,8
10564.0,10564.0,26722457,1
10564.0,10564.0,1177619,1
10566.0,10566.0,24080717,1
10566.0,10566.0,36495068,1
10566.0,10566.0,392217541,1
10566.0,10566.0,315348085,1
10566.0,10566.0,248477887,1
10566.0,10566.0,195030132,2
10566.0,10566.0,1435886,2
10566.0,10566.0,1393391,7
10568.0,10568.0,1164554,1
10568.0,10568.0,252680,1
10569.0,10569.0,234640391,1
10569.0,10569.0,224638028,1
10569.0,10569.0,218071925,1
10569.0,10569.0,26723760,1
10569.0,10569.0,331494700,1
10569.0,10569.0,1154977,1
10569.0,10569.0,1726952,1
10569.0,10569.0,1454242,1
10569.0,10569.0,274318975,3
10569.0,10569.0,1371317,8
10575.0,10575.0,163565393,1
10575.0,10575.0,124498783,1
10575.0,10575.0,1748568,1
10575.0,10575.0,12796884,2
10575.0,10575.0,1491354,4
10576.0,10576.0,1327738,1
10576.0,10576.0,1560597,2
10579.0,10579.0,1665816,2
10579.0,10579.0,111287671,2
10579.0,10579.0,1374452,2
10579.0,10579.0,155938760,2
10579.0,10579.0,1413344,3
10579.0,10579.0,1383118,3
10579.0,10579.0,1570120,3
10579.0,10579.0,1382163,5
10579.0,10579.0,1185714,5
10579.0,10579.0,1360317,8
10580.0,10580.0,1302192,1
10583.0,10583.0,1976868,1
10583.0,10583.0,1753747,1
10583.0,10583.0,1723422,1
10583.0,10583.0,73745630,3
10590.0,10590.0,1100034,1
10590.0,10590.0,1372732,1
10590.0,10590.0,1663997,1
10590.0,10590.0,1825597,1
10591.0,10591.0,1776343,1
10591.0,10591.0,1398795,2
10592.0,10592.0,234232813,1
10592.0,10592.0,468573,1
10592.0,10592.0,1836032,1
10592.0,10592.0,216665399,1
10592.0,10592.0,142009661,2
10592.0,10592.0,253338321,2
10593.0,10593.0,1704780,1
10593.0,10593.0,47039285,1
10593.0,10593.0,47162213,1
10593.0,10593.0,1818906,1
10593.0,10593.0,273946516,2
10593.0,10593.0,1595874,2
10593.0,10593.0,1191729,2
10593.0,10593.0,198525325,2
10593.0,10593.0,1026448,4
10593.0,10593.0,5477,11
10594.0,10594.0,1530601,1
10594.0,10594.0,1818014,1
10594.0,10594.0,84621441,1
10594.0,10594.0,208128158,1
10594.0,10594.0,40710535,2
10594.0,10594.0,1683076,6
10594.0,10594.0,1133403,7
10595.0,10595.0,34774553,1
10595.0,10595.0,1150348,1
10595.0,10595.0,1555528,1
10595.0,10595.0,1777391,1
10595.0,10595.0,251150070,2
10595.0,10595.0,1806463,3
10596.0,10596.0,153541203,3
10596.0,10596.0,262315,3
10596.0,10596.0,1308870,3
10596.0,10596.0,1175056,3
10596.0,10596.0,1663258,3
10596.0,10596.0,60802996,4
10596.0,10596.0,1315225,5
10596.0,10596.0,1071493,5
10596.0,10596.0,6600,5
10596.0,10596.0,1044650,6
10597.0,10597.0,222163417,1
10597.0,10597.0,203267150,1
10597.0,10597.0,272451773,1
10597.0,10597.0,1674843,1
10597.0,10597.0,1575795,1
10597.0,10597.0,254850545,2
10597.0,10597.0,1759023,2
10597.0,10597.0,1684431,2
10597.0,10597.0,1400480,2
10597.0,10597.0,1412539,3
10601.0,10601.0,197055784,1
10601.0,10601.0,1600651,1
10601.0,10601.0,1111872,1
10601.0,10601.0,1053829,1
10601.0,10601.0,1119292,2
10601.0,10601.0,1392763,2
10601.0,10601.0,1429311,2
10601.0,10601.0,1211905,3
10601.0,10601.0,1295547,5
10601.0,10601.0,1833899,7
10603.0,10603.0,1805472,1
10603.0,10603.0,207511996,2
10604.0,10604.0,216050350,1
10604.0,10604.0,1429302,2
10606.0,10606.0,135659441,1
10606.0,10606.0,153171122,1
10606.0,10606.0,1347490,2
10606.0,10606.0,223373955,2
10606.0,10606.0,1856477,3
10606.0,10606.0,179792154,3
10606.0,10606.0,1600699,5
10606.0,10606.0,260912,9
10606.0,10606.0,260908,12
10606.0,10606.0,1673332,12
10609.0,10609.0,54904291,1
10609.0,10609.0,81979246,1
10609.0,10609.0,24060767,1
10609.0,10609.0,17997371,1
10609.0,10609.0,214352004,1
10609.0,10609.0,275338179,1
10609.0,10609.0,159807516,2
10610.0,10610.0,248679112,2
10610.0,10610.0,1719255,2
10610.0,10610.0,1326859,2
10610.0,10610.0,1120118,3
10610.0,10610.0,1681682,3
10610.0,10610.0,1692328,3
10610.0,10610.0,1167886,3
10610.0,10610.0,1067579,5
10610.0,10610.0,1303339,14
10610.0,10610.0,1077405,19
10613.0,10613.0,1460372,1
10613.0,10613.0,354788647,1
10613.0,10613.0,238925906,1
10613.0,10613.0,1451729,2
10613.0,10613.0,1366630,2
10613.0,10613.0,1256089,3
10613.0,10613.0,1437334,4
10613.0,10613.0,1842459,4
10613.0,10613.0,1425248,6
10613.0,10613.0,35307058,7
10614.0,10614.0,289789763,1
10614.0,10614.0,218078591,1
10614.0,10614.0,266501302,1
10614.0,10614.0,1079215,1
10614.0,10614.0,318768380,1
10614.0,10614.0,1731333,2
10614.0,10614.0,1021839,2
10614.0,10614.0,1443066,2
10614.0,10614.0,1699232,2
10614.0,10614.0,1756174,4
10624.0,10624.0,1029948,3
10632.0,10632.0,20251115,2
10632.0,10632.0,1419628,2
10632.0,10632.0,224618221,2
10632.0,10632.0,1718026,3
10632.0,10632.0,1342095,3
10632.0,10632.0,1293767,3
10632.0,10632.0,1718670,4
10632.0,10632.0,1790278,7
10632.0,10632.0,1693466,10
10632.0,10632.0,1428963,18
10634.0,10634.0,9605272,1
10634.0,10634.0,55395729,1
10634.0,10634.0,161046348,2
10634.0,10634.0,1001291,2
10634.0,10634.0,1345237,2
10634.0,10634.0,1404364,5
10635.0,10635.0,1108617,1
10638.0,10638.0,1438931,1
10638.0,10638.0,1784089,1
10638.0,10638.0,1775289,1
10638.0,10638.0,1472653,3
10638.0,10638.0,21563006,5
10639.0,10639.0,1081117,1
10639.0,10639.0,1038844,1
10639.0,10639.0,1768814,1
10639.0,10639.0,1017942,2
10639.0,10639.0,1715706,2
10644.0,10644.0,1563593,1
10644.0,10644.0,1534775,1
10644.0,10644.0,1255402,2
10644.0,10644.0,1250965,2
10645.0,10645.0,16994409,1
10645.0,10645.0,1724799,1
10645.0,10645.0,260979084,1
10645.0,10645.0,324882008,1
10645.0,10645.0,324882533,1
10645.0,10645.0,1641872,2
10646.0,10646.0,1801026,1
10646.0,10646.0,258374426,1
10646.0,10646.0,317549009,1
10646.0,10646.0,1182931,2
10646.0,10646.0,1874393,4
10647.0,10647.0,239696365,1
10647.0,10647.0,1111732,1
10647.0,10647.0,1717005,6
10648.0,10648.0,344253455,2
10648.0,10648.0,1676267,3
10650.0,10650.0,267554463,1
10650.0,10650.0,173156238,1
10650.0,10650.0,267554400,1
10650.0,10650.0,96807146,4
10651.0,10651.0,1591653,1
10651.0,10651.0,81957984,1
10652.0,10652.0,1094244,1
10652.0,10652.0,317809453,1
10652.0,10652.0,1346027,2
10652.0,10652.0,1146891,7
10653.0,10653.0,1145128,2
10653.0,10653.0,1100710,2
10653.0,10653.0,1454299,2
10653.0,10653.0,1572626,2
10653.0,10653.0,1789996,2
10653.0,10653.0,1235079,2
10653.0,10653.0,1574696,3
10653.0,10653.0,75179054,4
10653.0,10653.0,1585921,5
10653.0,10653.0,1363221,8
10654.0,10654.0,1329515,1
10654.0,10654.0,1043205,2
10654.0,10654.0,1048108,10
10655.0,10655.0,1110313,2
10655.0,10655.0,1638431,2
10655.0,10655.0,1251319,3
10655.0,10655.0,23140938,3
10655.0,10655.0,1414454,3
10655.0,10655.0,1497105,4
10655.0,10655.0,1233248,4
10655.0,10655.0,1404671,5
10655.0,10655.0,1370007,6
10655.0,10655.0,1442873,6
10656.0,10656.0,318832978,1
10656.0,10656.0,1096496,2
10656.0,10656.0,1436585,3
10658.0,10658.0,1809828,1
10658.0,10658.0,16235775,1
10658.0,10658.0,1151205,1
10658.0,10658.0,1418113,1
10658.0,10658.0,1521490,1
10658.0,10658.0,988976,8
10660.0,10660.0,264904495,1
10660.0,10660.0,1371274,1
10660.0,10660.0,1312247,2
10660.0,10660.0,1431989,4
10662.0,10662.0,1394967,1
10662.0,10662.0,63628433,1
10662.0,10662.0,133529171,1
10662.0,10662.0,1765857,2
10664.0,10664.0,209704387,1
10664.0,10664.0,1339994,2
10665.0,10665.0,1568503,1
10665.0,10665.0,1090281,6
10666.0,10666.0,1654948,1
10666.0,10666.0,1816928,1
10666.0,10666.0,256902911,1
10668.0,10668.0,63648819,1
10668.0,10668.0,40116347,1
10668.0,10668.0,1802354,1
10668.0,10668.0,1428718,2
10668.0,10668.0,1404077,2
10668.0,10668.0,1428740,3
10671.0,10671.0,29302848,1
10671.0,10671.0,5840,1
10671.0,10671.0,1260172,4
10671.0,10671.0,1612301,5
10672.0,10672.0,1553634,1
10672.0,10672.0,1805993,1
10672.0,10672.0,52405158,2
10672.0,10672.0,1800495,3
10672.0,10672.0,1110988,3
10672.0,10672.0,1740662,4
10672.0,10672.0,1553554,6
10672.0,10672.0,1441190,7
10675.0,10675.0,289864788,1
10675.0,10675.0,1394751,1
10676.0,10676.0,1553446,2
10676.0,10676.0,21664168,2
10676.0,10676.0,1407789,9
10677.0,10677.0,1838118,1
10677.0,10677.0,103810853,1
10677.0,10677.0,1609698,2
10677.0,10677.0,28547905,3
10680.0,10680.0,248478025,1
10680.0,10680.0,162266664,1
10680.0,10680.0,232508439,1
10680.0,10680.0,212339329,1
10680.0,10680.0,1637839,1
10680.0,10680.0,1274744,1
10680.0,10680.0,1816428,2
10680.0,10680.0,1275725,2
10680.0,10680.0,1387531,2
10683.0,10683.0,1701995,1
10683.0,10683.0,24183038,1
10683.0,10683.0,192810030,1
10683.0,10683.0,237839516,1
10683.0,10683.0,315725379,1
10684.0,10684.0,1723980,1
10684.0,10684.0,1394734,1
10684.0,10684.0,71063133,1
10684.0,10684.0,255994,3
10689.0,10689.0,1266568,2
10696.0,10696.0,73745555,1
10696.0,10696.0,282975890,1
10696.0,10696.0,357117432,1
10696.0,10696.0,166136888,2
10696.0,10696.0,1724779,2
10696.0,10696.0,1701955,3
10696.0,10696.0,1121599,3
10696.0,10696.0,1834481,3
10696.0,10696.0,279442262,4
10696.0,10696.0,1368017,8
10702.0,10702.0,1650388,1
10702.0,10702.0,1650381,1
10702.0,10702.0,1768516,1
10702.0,10702.0,1650376,1
10702.0,10702.0,1476680,1
10702.0,10702.0,1650364,2
