,project_id,gender_index
141,273357.0,0.16666666666666666
142,273361.0,0.23529411764705882
143,273369.0,0.25
144,273377.0,0.08333333333333333
145,273381.0,0.2777777777777778
146,273385.0,0.14285714285714285
147,273389.0,0.2
148,273393.0,0.2857142857142857
149,273397.0,0.0
150,273405.0,1.0
151,273413.0,0.1
152,273417.0,0.2222222222222222
153,273421.0,0.5
154,273435.0,0.16666666666666666
155,273439.0,0.3333333333333333
156,273455.0,0.14285714285714285
157,273459.0,0.1
158,273463.0,0.14285714285714285
159,273467.0,0.2222222222222222
160,273475.0,0.2222222222222222
161,273479.0,0.2727272727272727
162,273487.0,0.2222222222222222
163,273491.0,0.0
164,273495.0,0.125
165,273507.0,0.3076923076923077
166,273515.0,0.14285714285714285
167,273519.0,0.4
168,273523.0,0.5555555555555556
169,273531.0,0.0
170,273535.0,0.07692307692307693
171,273543.0,0.125
172,273547.0,0.2857142857142857
173,273551.0,0.14285714285714285
174,273555.0,0.1
175,273559.0,0.0
176,273563.0,0.375
177,273567.0,0.2
178,273571.0,0.08333333333333333
179,273575.0,0.3333333333333333
180,273587.0,0.14285714285714285
181,273591.0,0.2857142857142857
182,273595.0,0.14285714285714285
183,273603.0,0.0
184,273607.0,0.125
185,273611.0,0.1
186,273615.0,0.15384615384615385
187,273619.0,0.1
188,273627.0,0.15384615384615385
189,273631.0,0.18181818181818182
190,273635.0,0.42857142857142855
191,372679.0,0.2222222222222222
192,372766.0,0.6
193,372799.0,0.2857142857142857
194,373035.0,0.14285714285714285
195,373214.0,0.2222222222222222
196,373314.0,0.25
197,373608.0,0.4166666666666667
198,373690.0,0.1
199,374400.0,0.2222222222222222
200,374710.0,0.2222222222222222
201,374717.0,0.2
202,374794.0,0.18181818181818182
203,374870.0,0.0
204,374897.0,0.125
205,374934.0,0.2
206,374991.0,0.1
207,375059.0,0.0
208,375129.0,0.125
209,375188.0,0.2
210,375234.0,0.3333333333333333
211,375253.0,0.25
212,376397.0,0.125
213,378603.0,0.125
214,388747.0,0.22727272727272727
215,421041.0,0.25
216,425187.0,0.29411764705882354
217,440477.0,0.2631578947368421
218,441943.0,0.2222222222222222
219,443090.0,0.5
220,446768.0,0.2
221,447482.0,0.14285714285714285
222,449590.0,0.1111111111111111
223,451665.0,0.16666666666666666
224,452039.0,0.0
225,454969.0,0.25
226,455518.0,0.125
227,455540.0,0.3
228,462190.0,0.36363636363636365
229,462239.0,0.1
230,462999.0,0.125
231,771881.0,0.14285714285714285
232,772176.0,0.1111111111111111
233,777777.0,0.0
234,785486.0,0.0
235,795603.0,0.125
236,795914.0,0.1111111111111111
237,796242.0,0.16666666666666666
238,806681.0,0.18181818181818182
239,811503.0,0.2727272727272727
240,812229.0,0.2
241,814910.0,0.2727272727272727
242,818604.0,0.3333333333333333
243,818681.0,0.2222222222222222
244,818879.0,0.16666666666666666
245,819604.0,0.2
246,819792.0,0.5
247,820981.0,0.1111111111111111
248,820988.0,0.25
249,823482.0,0.4
250,823996.0,0.125
251,883210.0,0.0
252,948344.0,0.4166666666666667
253,949791.0,0.25
254,950034.0,0.14285714285714285
255,967893.0,0.3
256,968025.0,0.2
257,968378.0,0.5
258,968509.0,0.42857142857142855
259,968539.0,0.14285714285714285
260,968612.0,0.3333333333333333
261,968710.0,0.3
262,968940.0,0.14285714285714285
263,969236.0,0.23529411764705882
264,969654.0,0.1
265,4925557.0,0.0
266,4976624.0,0.0
267,5060305.0,0.0
268,5075304.0,0.0
269,5075338.0,0.0
270,5075380.0,0.0
271,5075500.0,0.5
272,5075512.0,0.0
273,5075520.0,0.0
274,5075538.0,0.0
275,5075884.0,0.0
276,5076356.0,0.0
277,5076564.0,0.0
278,5076624.0,0.5
279,5076748.0,0.0
280,5076868.0,0.0
281,5076966.0,0.0
282,5077084.0,0.0
283,5077108.0,0.5
284,5077130.0,1.0
285,5077148.0,0.0
286,5077346.0,0.0
287,5077447.0,1.0
288,5078070.0,0.3333333333333333
289,5078184.0,0.0
290,5078190.0,0.0
291,5078366.0,0.0
292,5078376.0,0.0
293,5078388.0,0.0
294,5078448.0,0.0
295,5078517.0,0.0
296,5078646.0,0.0
297,5079652.0,0.5
298,5079878.0,0.0
299,5080026.0,0.0
300,5080035.0,0.0
301,5080066.0,0.0
302,5080082.0,0.0
303,5080130.0,0.0
304,5080254.0,0.0
305,5080276.0,0.0
306,5080282.0,0.0
307,5080288.0,0.0
308,5080294.0,0.0
309,5080300.0,0.0
310,5080334.0,0.5
311,5080696.0,0.21428571428571427
312,5081294.0,0.0
313,5081310.0,0.5
314,5081316.0,0.0
315,5081328.0,0.0
316,5081560.0,0.0
317,5081596.0,0.0
318,5081602.0,0.0
319,5081608.0,1.0
320,5081644.0,1.0
321,5081662.0,0.0
322,5081666.0,0.0
323,5082120.0,0.5
324,5082934.0,0.0
325,5082946.0,0.0
326,5082968.0,0.0
327,5082986.0,0.0
328,5083020.0,0.0
329,5083025.0,0.0
330,5083045.0,0.5
331,5083066.0,0.5
332,5083502.0,0.0
333,5083518.0,0.0
334,5083524.0,0.0
335,5083740.0,0.0
336,5083746.0,0.0
337,5084064.0,0.0
338,5084486.0,0.0
339,5084552.0,0.5
340,5085480.0,0.0
341,5085486.0,0.0
342,5085492.0,0.0
343,5085498.0,0.0
344,5085960.0,0.5
345,5086502.0,0.0
346,5086518.0,0.0
347,5086594.0,0.0
348,5086942.0,0.5
349,5087708.0,0.0
350,5088524.0,0.5
351,5089498.0,0.0
352,5089662.0,0.0
353,5089668.0,0.0
354,5089674.0,0.0
355,5089750.0,0.0
356,5089784.0,0.5
357,5089804.0,0.0
358,5089828.0,0.0
359,5089840.0,0.0
360,5089870.0,1.0
361,5090000.0,0.5
362,5090253.0,0.0
363,5090302.0,0.0
364,5090313.0,0.0
365,5090318.0,0.0
366,5090514.0,0.0
367,5090538.0,0.0
368,5090562.0,0.0
369,5091320.0,0.0
370,5091928.0,0.0
371,5091993.0,0.0
372,5092080.0,0.5
373,5092092.0,0.5
374,5092098.0,1.0
375,5092194.0,0.0
376,5092282.0,0.5
377,5092288.0,0.0
378,5092312.0,0.3333333333333333
379,5092346.0,0.0
380,5092548.0,0.0
381,5092582.0,0.0
382,5092612.0,0.0
383,5092652.0,0.0
384,5092762.0,0.0
385,5092773.0,0.0
386,5092816.0,0.5
387,5093040.0,0.25
388,5093052.0,0.5
389,5093288.0,0.0
390,5093616.0,0.0
391,5093648.0,0.0
392,5093932.0,0.0
393,5093938.0,0.0
394,5093944.0,0.0
395,5093948.0,0.5
396,5093954.0,0.0
397,5094064.0,0.3333333333333333
398,5094070.0,0.3333333333333333
399,5094248.0,0.0
400,5094254.0,1.0
401,5094266.0,0.0
402,5094272.0,1.0
403,5094278.0,0.0
404,5094284.0,0.0
405,5094290.0,0.0
406,5094302.0,0.5
407,5094334.0,0.0
408,5094346.0,0.0
409,5094520.0,0.2
410,5094538.0,0.0
411,5094544.0,0.0
412,5094818.0,0.0
413,5094830.0,0.5
414,5094836.0,0.0
415,5094848.0,0.0
416,5094854.0,0.0
417,5094865.0,0.0
418,5094894.0,0.0
419,5094912.0,0.0
420,5095342.0,0.0
421,5095372.0,0.0
422,5096034.0,0.0
423,5096228.0,0.5
424,5097264.0,0.0
425,5097668.0,0.3333333333333333
426,5098106.0,0.0
427,5098111.0,0.0
428,5098483.0,0.0
429,5098602.0,0.0
430,5098608.0,0.0
431,5098790.0,0.3333333333333333
432,5099028.0,0.0
433,5099532.0,0.0
434,5099862.0,0.25
435,5100162.0,0.0
436,5100880.0,0.0
437,5100916.0,0.0
438,5101012.0,0.0
439,5101128.0,0.0
440,5101336.0,0.0
441,5101352.0,0.0
442,5101364.0,0.5
443,5101502.0,1.0
444,5101544.0,1.0
445,5101570.0,0.0
446,5101609.0,0.0
447,5102254.0,0.0
448,5102260.0,0.0
449,5102386.0,0.0
450,5102406.0,0.0
451,5102422.0,0.0
452,5102780.0,0.0
453,5102838.0,0.0
454,5102844.0,0.0
455,5102858.0,0.3333333333333333
456,5102864.0,0.0
457,5102906.0,0.0
458,5103110.0,0.3333333333333333
459,5103752.0,0.0
460,5103808.0,0.0
461,5103871.0,0.0
462,5104182.0,0.0
463,5105064.0,0.0
464,5105106.0,1.0
465,5105342.0,0.0
466,5105976.0,0.0
467,5106164.0,0.0
468,5106630.0,0.0
469,5106788.0,0.0
470,5107092.0,0.0
471,5107122.0,0.0
472,5107134.0,0.0
473,5107795.0,0.0
474,5107930.0,0.0
475,5108086.0,0.0
476,5108156.0,0.0
477,5108428.0,0.0
478,5108476.0,0.0
479,5108952.0,0.0
480,5109204.0,0.2
481,5109280.0,0.0
482,5109696.0,0.0
483,5109780.0,0.0
484,5109942.0,0.0
485,5110250.0,0.0
486,5110776.0,0.0
487,5110828.0,0.5
488,5110958.0,0.0
489,5110964.0,0.0
490,5111870.0,0.0
491,5112098.0,0.3333333333333333
492,5112858.0,1.0
493,5113778.0,0.0
494,5113808.0,0.0
495,5113834.0,0.0
496,5113860.0,0.0
497,5113872.0,0.0
498,5113876.0,0.5
499,5113894.0,0.0
500,5113950.0,0.0
501,5113956.0,0.0
502,5114098.0,0.0
503,5114104.0,0.0
504,5114116.0,0.0
505,5114158.0,0.0
506,5114184.0,0.0
507,5114190.0,0.0
508,5114196.0,0.0
509,5114202.0,0.0
510,5114214.0,0.0
511,5114226.0,0.0
512,5114346.0,0.3333333333333333
513,5114372.0,0.0
514,5114402.0,0.25
515,5114420.0,0.0
516,5114426.0,1.0
517,5114438.0,0.0
518,5114456.0,0.5
519,5114462.0,0.0
520,5114474.0,0.3333333333333333
521,5114504.0,0.3333333333333333
522,5115452.0,0.3333333333333333
523,5115582.0,0.0
524,5115680.0,0.0
525,5115798.0,0.0
526,5116142.0,0.0
527,5116264.0,0.0
528,5116374.0,0.0
529,5116386.0,0.0
530,5116459.0,0.0
531,5116514.0,0.0
532,5116998.0,0.0
533,5117194.0,0.5
534,5117218.0,0.0
535,5117236.0,0.5
536,5117318.0,0.0
537,5117336.0,0.0
538,5117366.0,0.0
539,5117494.0,0.0
540,5117556.0,0.5
541,5117568.0,0.0
542,5117644.0,0.0
543,5118690.0,0.5
544,5119362.0,0.0
545,5119466.0,0.0
546,5119792.0,0.0
547,5119798.0,0.0
548,5119810.0,0.0
549,5120741.0,0.0
550,5120832.0,0.0
551,5121080.0,0.0
552,5121098.0,0.6666666666666666
553,5121112.0,0.3333333333333333
554,5121226.0,0.0
555,5121294.0,0.0
556,5121356.0,0.5
557,5121386.0,0.0
558,5121668.0,0.0
559,5121674.0,0.0
560,5121692.0,0.0
561,5121698.0,0.0
562,5121734.0,0.0
563,5121754.0,0.0
564,5121784.0,0.0
565,5121802.0,0.0
566,5121807.0,0.0
567,5122074.0,0.3333333333333333
568,5122278.0,0.0
569,5122652.0,0.0
570,5122664.0,0.5
571,5122676.0,0.0
572,5122690.0,0.0
573,5122714.0,0.0
574,5122738.0,0.0
575,5122756.0,0.0
576,5122782.0,0.0
577,5122794.0,0.5
578,5122830.0,0.0
579,5123000.0,0.3333333333333333
580,5123234.0,0.0
581,5123240.0,0.0
582,5123390.0,0.0
583,5123426.0,0.0
584,5123434.0,0.0
585,5123456.0,0.0
586,5123468.0,0.0
587,5123488.0,0.0
588,5123494.0,0.0
589,5123500.0,0.0
590,5123514.0,0.1
591,5123658.0,0.0
592,5123664.0,0.0
593,5124184.0,0.0
594,5124270.0,0.0
595,5124294.0,0.0
596,5124298.0,0.0
597,5124346.0,0.0
598,5124356.0,0.0
599,5124362.0,1.0
600,5124368.0,0.0
601,5124374.0,0.0
602,5124382.0,0.5
603,5124388.0,0.0
604,5124394.0,0.0
605,5124406.0,0.0
606,5124542.0,0.0
607,5125960.0,0.0
608,5126044.0,0.5
609,5126110.0,0.0
610,5126178.0,0.0
611,5126300.0,0.0
612,5126450.0,0.0
613,5126474.0,0.0
614,5127270.0,0.5
615,5127298.0,0.0
616,5127954.0,0.0
617,5128220.0,0.3333333333333333
618,5128288.0,0.0
619,5128702.0,0.0
620,5128758.0,0.0
621,5128870.0,0.0
622,5128988.0,0.0
623,5129024.0,0.0
624,5129526.0,0.0
625,5129628.0,0.0
626,5129937.0,1.0
627,5130026.0,0.0
628,5130580.0,0.0
629,5130586.0,0.0
630,5130614.0,0.5
631,5130620.0,0.0
632,5130625.0,0.0
633,5130632.0,0.5
634,5130718.0,0.0
635,5130724.0,0.0
636,5130748.0,0.0
637,5130760.0,0.5
638,5130900.0,0.0
639,5130912.0,1.0
640,5130936.0,0.0
641,5131346.0,0.0
642,5131834.0,0.0
643,5131896.0,0.5
644,5132294.0,0.0
645,5132466.0,0.0
646,5133350.0,0.0
647,5133378.0,0.0
648,5134284.0,0.0
649,5135006.0,0.0
650,5135850.0,0.0
651,5136092.0,0.0
652,5136164.0,0.0
653,5136192.0,0.0
654,5136262.0,0.0
655,5136518.0,0.0
656,5136680.0,0.0
657,5136784.0,0.0
658,5137028.0,0.2222222222222222
659,5137070.0,0.0
660,5137144.0,0.0
661,5137216.0,0.0
662,5137240.0,1.0
663,5137262.0,0.5
664,5137548.0,0.0
665,5137622.0,0.0
666,5137646.0,0.0
667,5137896.0,0.0
668,5138162.0,0.0
669,5138168.0,0.0
670,5138174.0,0.0
671,5138194.0,1.0
672,5138492.0,0.3333333333333333
673,5138606.0,0.0
674,5138630.0,0.0
675,5138764.0,0.0
676,5138940.0,0.0
677,5139516.0,0.0
678,5139534.0,0.0
679,5139582.0,0.0
680,5139606.0,0.0
681,5139636.0,0.0
682,5139718.0,0.0
683,5140302.0,0.0
684,5140430.0,1.0
685,5140502.0,0.0
686,5140514.0,0.0
687,5140538.0,0.0
688,5140542.0,0.0
689,5140640.0,0.0
690,5140720.0,0.0
691,5140740.0,0.0
692,5141314.0,0.0
693,5141382.0,0.0
694,5141440.0,0.0
695,5141636.0,0.0
696,5142046.0,0.0
697,5142992.0,0.3333333333333333
698,5143390.0,0.0
699,5144018.0,0.0
700,5144258.0,0.0
701,5144600.0,0.5
702,5144638.0,0.3333333333333333
703,5144690.0,0.0
704,5145582.0,0.0
705,5145647.0,0.0
706,5145654.0,0.0
707,5146992.0,0.0
708,5147162.0,0.5
709,5147192.0,0.5
710,5147199.0,0.0
711,5147218.0,0.0
712,5147230.0,0.0
713,5147236.0,0.0
714,5147242.0,0.0
715,5147254.0,0.0
716,5147272.0,0.5
717,5147278.0,0.0
718,5147284.0,0.0
719,5147300.0,0.0
720,5147311.0,0.3333333333333333
721,5147412.0,1.0
722,5148660.0,0.0
723,5148684.0,0.0
724,5148714.0,0.5
725,5148746.0,0.0
726,5148752.0,0.0
727,5148770.0,0.0
728,5148844.0,0.0
729,5148862.0,0.0
730,5148894.0,0.0
731,5148932.0,0.0
732,5148938.0,0.0
733,5149079.0,0.0
734,5149136.0,0.25
735,5149348.0,0.5
736,5149360.0,0.0
737,5149366.0,0.0
738,5149378.0,0.0
739,5149390.0,0.0
740,5149514.0,0.0
741,5149552.0,0.0
742,5149570.0,0.0
743,5149582.0,0.0
744,5149588.0,0.0
745,5149604.0,0.0
746,5149611.0,0.0
747,5149690.0,0.5
748,5149754.0,0.0
749,5149794.0,0.0
750,5149940.0,0.0
751,5149956.0,0.0
752,5150101.0,0.5
753,5150144.0,0.5
754,5150150.0,0.0
755,5150254.0,0.0
756,5150454.0,0.0
757,5150460.0,0.0
758,5150478.0,0.0
759,5150482.0,0.0
760,5150484.0,0.0
761,5150490.0,0.0
762,5150640.0,0.0
763,5150658.0,0.0
764,5150756.0,0.0
765,5150792.0,0.0
766,5151060.0,0.0
767,5151071.0,0.0
768,5151100.0,0.0
769,5151116.0,0.0
770,5151152.0,1.0
771,5151166.0,1.0
772,5151184.0,0.0
773,5151272.0,1.0
774,5151278.0,0.0
775,5151538.0,0.0
776,5152546.0,0.0
777,5152866.0,0.0
778,5153012.0,0.5
779,5153070.0,0.0
780,5153228.0,0.0
781,5153234.0,1.0
782,5153244.0,1.0
783,5153278.0,0.0
784,5153284.0,0.5
785,5153298.0,0.0
786,5153312.0,0.0
787,5153348.0,0.5
788,5153400.0,0.5
789,5153414.0,0.0
790,5153420.0,0.3333333333333333
791,5153488.0,0.0
792,5153550.0,0.0
793,5154292.0,0.0
794,5154850.0,1.0
795,5155190.0,0.0
796,5155708.0,0.0
797,5155772.0,0.0
798,5155778.0,0.0
799,5155938.0,0.0
800,5156043.0,0.0
801,5156212.0,0.0
802,5156376.0,0.0
803,5156504.0,0.0
804,5156624.0,0.0
805,5156630.0,0.0
806,5156668.0,0.0
807,5156870.0,0.0
808,5157224.0,0.0
809,5157274.0,0.5
810,5157486.0,0.0
811,5157596.0,0.0
812,5157824.0,0.0
813,5157830.0,0.5
814,5157918.0,0.0
815,5157936.0,0.0
816,5157948.0,0.0
817,5157966.0,0.0
818,5158000.0,0.0
819,5158030.0,0.5
820,5158042.0,0.0
821,5158054.0,0.0
822,5158140.0,0.0
823,5158152.0,0.0
824,5158164.0,0.0
825,5158304.0,0.0
826,5158442.0,0.5
827,5158594.0,0.0
828,5158622.0,0.0
829,5158642.0,0.0
830,5158718.0,1.0
831,5158736.0,0.0
832,5158742.0,0.0
833,5158751.0,0.5
834,5158802.0,0.0
835,5158814.0,0.0
836,5159328.0,0.3333333333333333
837,5159556.0,0.0
838,5160034.0,0.0
839,5160168.0,0.0
840,5160316.0,0.0
841,5160494.0,0.0
842,5160596.0,0.0
843,5160762.0,0.0
844,5160772.0,0.0
845,5160944.0,0.3333333333333333
846,5161054.0,0.0
847,5161061.0,0.0
848,5162000.0,0.0
849,5162232.0,0.0
850,5162250.0,0.0
851,5162388.0,0.0
852,5162838.0,0.0
853,5163004.0,0.0
854,5163138.0,0.0
855,5163302.0,0.3333333333333333
856,5163334.0,0.0
857,5163798.0,0.3333333333333333
858,5163816.0,0.0
859,5163954.0,0.0
860,5163986.0,0.3333333333333333
861,5164010.0,0.0
862,5164018.0,0.0
863,5164024.0,0.0
864,5164038.0,0.25
865,5164062.0,0.0
866,5164102.0,0.0
867,5164108.0,0.0
868,5164118.0,0.0
869,5164124.0,0.25
870,5164136.0,0.25
871,5164148.0,0.0
872,5164168.0,0.0
873,5164174.0,0.0
874,5164216.0,0.0
875,5164474.0,0.0
876,5164554.0,0.0
877,5164584.0,0.0
878,5164620.0,0.0
879,5164638.0,0.0
880,5164684.0,0.0
881,5164746.0,0.0
882,5164876.0,0.3333333333333333
883,5164968.0,0.0
884,5165088.0,0.0
885,5165254.0,0.6666666666666666
886,5165334.0,0.3333333333333333
887,5165502.0,0.0
888,5165532.0,0.0
889,5165544.0,1.0
890,5165636.0,0.5
891,5165642.0,0.0
892,5165658.0,0.0
893,5165868.0,0.0
894,5165872.0,0.0
895,5166138.0,0.0
896,5166144.0,0.0
897,5166150.0,0.0
898,5166168.0,0.0
899,5166174.0,0.0
900,5166202.0,0.0
901,5166206.0,0.0
902,5166226.0,0.0
903,5166250.0,0.0
904,5166272.0,0.3333333333333333
905,5166388.0,0.0
906,5166490.0,0.5
907,5166616.0,0.0
908,5166684.0,0.0
909,5166730.0,0.0
910,5166750.0,0.0
911,5166830.0,0.0
912,5166876.0,0.0
913,5166888.0,0.0
914,5166954.0,0.5
915,5167026.0,0.0
916,5167036.0,0.0
917,5167060.0,0.5
918,5167086.0,0.0
919,5167220.0,0.0
920,5167244.0,0.0
921,5167250.0,0.0
922,5167268.0,0.0
923,5167274.0,0.0
924,5167344.0,0.0
925,5167402.0,0.5
926,5167408.0,0.0
927,5167420.0,0.0
928,5167496.0,0.0
929,5167650.0,0.0
930,5167656.0,0.5
931,5167694.0,1.0
932,5167706.0,0.0
933,5167718.0,1.0
934,5167770.0,0.5
935,5167904.0,0.0
936,5167909.0,0.0
937,5167988.0,0.0
938,5168098.0,0.0
939,5168110.0,0.0
940,5168122.0,0.0
941,5168216.0,0.0
942,5168482.0,0.0
943,5168540.0,0.0
944,5168590.0,0.0
945,5168650.0,0.0
946,5168656.0,0.0
947,5168728.0,0.0
948,5169024.0,0.0
949,5169040.0,0.0
950,5169244.0,0.0
951,5169276.0,0.0
952,5169372.0,0.0
953,5169378.0,0.5
954,5169396.0,1.0
955,5169486.0,0.0
956,5169494.0,0.0
957,5169562.0,0.0
958,5169944.0,0.0
959,5169952.0,0.0
960,5169970.0,0.0
961,5170004.0,0.0
962,5170012.0,0.0
963,5170068.0,0.3333333333333333
964,5170098.0,0.0
965,5170104.0,0.0
966,5170144.0,0.0
967,5170158.0,0.0
968,5170348.0,0.0
969,5170452.0,0.5
970,5170768.0,0.0
971,5170948.0,0.0
972,5171086.0,0.5
973,5171414.0,0.0
974,5171562.0,0.0
975,5172190.0,0.0
976,5172276.0,0.3333333333333333
977,5172458.0,0.0
978,5172476.0,0.0
979,5172514.0,0.25
980,5172538.0,0.0
981,5172738.0,0.0
982,5172942.0,0.0
983,5173038.0,0.0
984,5173296.0,1.0
985,5173340.0,0.0
986,5173492.0,0.0
987,5173614.0,0.0
988,5173662.0,0.3333333333333333
989,5173792.0,0.0
990,5173828.0,0.0
991,5173840.0,0.0
992,5173860.0,0.0
993,5173888.0,0.0
994,5173920.0,0.0
995,5174024.0,0.0
996,5174074.0,0.0
997,5174181.0,0.0
998,5174338.0,0.0
999,5174744.0,1.0
1000,5174782.0,0.0
1001,5174940.0,0.0
1002,5175046.0,0.0
1003,5175116.0,0.0
1004,5175437.0,0.3333333333333333
1005,5175566.0,0.0
1006,5175640.0,1.0
1007,5175656.0,0.0
1008,5175668.0,0.0
1009,5175692.0,0.0
1010,5175744.0,0.3333333333333333
1011,5175976.0,0.0
1012,5176534.0,0.0
1013,5176594.0,0.0
1014,5176742.0,1.0
1015,5176748.0,0.0
1016,5176774.0,0.0
1017,5176812.0,0.0
1018,5177082.0,0.0
1019,5177104.0,0.0
1020,5177110.0,0.0
1021,5177116.0,0.0
1022,5177122.0,0.0
1023,5177140.0,0.0
1024,5177146.0,0.0
1025,5177152.0,0.0
1026,5177164.0,0.0
1027,5177171.0,0.0
1028,5177202.0,0.0
1029,5177340.0,0.0
1030,5177555.0,0.0
1031,5177574.0,0.0
1032,5177976.0,0.5
1033,5177982.0,0.0
1034,5178014.0,0.0
1035,5178020.0,0.5
1036,5178032.0,0.0
1037,5178068.0,0.0
1038,5178154.0,0.0
1039,5178424.0,0.3333333333333333
1040,5178620.0,0.0
1041,5178621.0,0.0
1042,5178650.0,0.0
1043,5178934.0,0.0
1044,5178998.0,0.0
1045,5179128.0,0.0
1046,5179216.0,0.0
1047,5179284.0,0.0
1048,5179425.0,0.0
1049,5179696.0,0.3333333333333333
1050,5179730.0,0.0
1051,5179748.0,0.0
1052,5179876.0,0.0
1053,5179912.0,0.0
1054,5180214.0,0.0
1055,5180226.0,0.0
1056,5180232.0,0.0
1057,5180238.0,0.5
1058,5180243.0,0.0
1059,5180268.0,0.0
1060,5180280.0,0.5
1061,5180298.0,0.3333333333333333
1062,5180666.0,0.0
1063,5180824.0,0.0
1064,5180862.0,0.0
1065,5180892.0,0.5
1066,5180918.0,0.0
1067,5180936.0,0.0
1068,5181076.0,0.0
1069,5181082.0,0.0
1070,5181178.0,0.0
1071,5181562.0,0.0
1072,5181604.0,0.0
1073,5181714.0,0.5
1074,5181762.0,0.0
1075,5181910.0,0.0
1076,5182036.0,0.0
1077,5182062.0,0.0
1078,5182218.0,0.0
1079,5182238.0,0.0
1080,5182254.0,0.5
1081,5182274.0,0.0
1082,5182296.0,0.0
1083,5182734.0,0.0
1084,5182854.0,0.0
1085,5183010.0,0.0
1086,5183034.0,0.0
1087,5183058.0,0.5
1088,5183070.0,0.0
1089,5183082.0,0.0
1090,5183256.0,0.3333333333333333
1091,5183268.0,0.0
1092,5183274.0,0.0
